,n_EMPL,TOT_ARPU_3m,TOT_LINEAS_FYM,ARPU_F_3m,ARPU_M_3m,TOT_LINEAS_POT,cADSL,cFusionado,labels
4688,3,123.8075,1,123.8075,0.0,0,1,0,1
4689,15,90.8486,2,90.8486,0.0,0,1,0,1
4690,1,157.1806,2,128.9806,28.2,0,1,0,0
4691,4,238.2788,5,196.0688,42.21,0,0,0,0
4692,0,225.30700000000002,5,181.597,43.71,0,1,0,0
4693,1,163.1516,2,163.1516,0.0,0,0,0,0
4694,2,71.3292,2,55.4392,15.89,0,1,1,1
4695,1,183.0625,7,133.4425,49.62,0,1,0,0
4696,1,201.2847,3,175.0747,26.21,0,0,0,0
4697,0,196.3886,4,185.6486,10.74,0,1,0,0
4698,0,93.2777,2,93.2777,0.0,0,0,0,1
4699,3,56.8372,2,45.8372,11.0,0,1,1,1
4700,0,113.7244,2,113.7244,0.0,0,1,0,1
4701,2,79.9406,3,45.0806,34.86,0,1,1,1
4702,0,251.6271,6,202.8871,48.74,0,1,1,0
4703,25,24.2094,1,24.2094,0.0,0,0,0,1
4704,0,377.1954,7,252.8354,124.36,0,1,0,0
4705,6,24.5153,1,24.5153,0.0,0,0,0,1
4706,1,93.1573,3,74.8773,18.28,0,0,0,1
4707,2,130.5457,3,112.1857,18.36,0,1,1,1
4708,0,259.749,5,190.62900000000002,69.12,0,1,1,0
4709,0,173.4026,6,149.8526,23.55,0,1,1,0
4710,0,274.5921,7,199.5621,75.03,0,1,1,0
4711,1,255.3188,7,146.1088,109.21,0,0,0,0
4712,0,121.56299999999999,4,103.68299999999999,17.88,0,1,1,1
4713,0,118.1538,3,107.4938,10.66,0,0,0,1
4714,0,228.9765,7,187.3565,41.62,0,1,1,0
4715,5,24.32,1,0.0,24.32,0,0,0,1
4716,1,136.0429,4,120.4829,15.56,2,0,0,1
4717,2,79.6953,3,48.3453,31.35,0,1,1,1
4718,1,302.8672,8,159.4872,143.38,0,0,0,0
4719,0,866.9835,3,43.8335,823.15,0,1,0,4
4720,0,333.2001,7,176.1301,157.07,0,1,0,0
4721,0,375.6379,5,191.8979,183.74,0,1,0,0
4722,2,15.2054,1,15.2054,0.0,0,0,0,1
4723,4,29.64,4,0.0,29.64,0,0,0,1
4724,2,83.2265,2,71.8965,11.33,0,1,1,1
4725,3,84.3421,2,73.7621,10.58,0,1,1,1
4726,8,56.7049,1,56.7049,0.0,0,1,0,1
4727,0,220.6901,2,220.6901,0.0,0,1,0,0
4728,1,210.2112,7,132.1112,78.1,0,1,1,0
4729,1,239.0341,6,140.5141,98.52,0,0,0,0
4730,0,234.2034,8,201.8534,32.35,0,1,1,0
4731,0,224.3864,7,177.0564,47.33,0,0,0,0
4732,0,223.0298,2,223.0298,0.0,0,1,0,0
4733,2,48.9888,3,17.5288,31.46,0,0,0,1
4734,1,144.2246,2,118.2446,25.98,0,1,0,0
4735,0,133.2144,5,97.2944,35.92,0,0,0,1
4736,58,65.8335,1,65.8335,0.0,1,1,0,1
4737,2,77.0451,2,65.9351,11.11,0,1,1,1
4738,0,702.6329,4,55.7829,646.85,0,1,1,4
4739,2,63.2782,2,52.8482,10.43,0,1,1,1
4740,0,75.187,2,75.187,0.0,0,0,0,1
4741,0,299.4878,9,140.2978,159.19,0,1,1,0
4742,0,287.4827,6,206.0027,81.48,0,0,0,0
4743,5,157.0309,3,139.3709,17.66,0,1,0,0
4744,0,214.81599999999997,6,166.886,47.93,0,1,0,0
4745,0,14.5954,1,14.5954,0.0,0,0,0,1
4746,3,70.6528,3,62.0228,8.63,0,0,0,1
4747,0,138.6876,1,138.6876,0.0,0,1,0,0
4748,1,283.1591,6,219.0691,64.09,0,0,0,0
4749,0,213.1792,6,130.5592,82.62,0,1,1,0
4750,0,44.4775,2,44.4775,0.0,0,0,0,1
4751,0,91.0791,2,91.0791,0.0,0,0,0,1
4752,0,302.731,1,302.731,0.0,0,1,0,0
4753,3,60.2225,2,49.8425,10.38,0,1,1,1
4754,3,15.0,1,0.0,15.0,0,0,0,1
4755,3,60.4026,2,49.4026,11.0,0,1,1,1
4756,1,248.424,7,150.154,98.27,0,1,1,0
4757,0,393.4519,10,263.5819,129.87,0,0,0,0
4758,0,132.9564,2,132.9564,0.0,0,1,0,1
4759,2,88.3621,2,41.2521,47.11,0,1,1,1
4760,0,74.1683,3,74.1683,0.0,1,0,0,1
4761,0,130.1466,5,92.2766,37.87,0,1,0,1
4762,2,99.8922,3,72.7322,27.16,0,1,1,1
4763,0,236.5596,6,151.3496,85.21,0,1,0,0
4764,2,4.3057,1,4.3057,0.0,0,0,0,1
4765,2,94.3095,1,94.3095,0.0,0,1,1,1
4766,1,274.1708,4,274.1708,0.0,0,1,0,0
4767,7,39.45,2,0.0,39.45,0,0,0,1
4768,1,9.97,1,0.0,9.97,0,0,0,1
4769,1,101.8215,4,83.5515,18.27,1,0,0,1
4770,1,98.5276,3,83.4776,15.05,0,1,1,1
4771,4,82.7146,4,45.6146,37.1,0,1,1,1
4772,0,120.6846,1,120.6846,0.0,1,1,0,1
4773,2,54.6573,1,54.6573,0.0,0,1,0,1
4774,0,284.2185,1,284.2185,0.0,0,1,0,0
4775,3,64.7249,3,54.2449,10.48,0,0,0,1
4776,0,106.1432,3,93.9132,12.23,0,1,1,1
4777,0,143.6664,2,122.1264,21.54,0,1,0,0
4778,0,181.3191,4,166.9891,14.33,0,0,0,0
4779,2,29.48,1,0.0,29.48,0,0,0,1
4780,2,51.1501,2,32.3001,18.85,0,1,1,1
4781,2,123.2775,3,99.3175,23.96,0,1,1,1
4782,2,58.9404,2,48.1504,10.79,0,1,1,1
4783,5,173.0942,3,173.0942,0.0,0,1,0,0
4784,2,82.8022,3,49.0822,33.72,0,1,1,1
4785,7,277.2281,9,157.7381,119.49,0,0,0,0
4786,1,339.0234,6,195.6534,143.37,0,0,0,0
4787,0,64.2797,6,42.3597,21.92,0,0,0,1
4788,1,129.6602,4,97.4802,32.18,0,0,0,1
4789,0,285.3046,6,187.4646,97.84,0,1,1,0
4790,4,3.8,1,0.0,3.8,1,0,0,1
4791,0,177.5985,3,141.8585,35.74,0,0,0,0
4792,0,232.4103,4,161.5503,70.86,0,0,0,0
4793,2,92.1455,2,81.3655,10.78,0,1,1,1
4794,2,70.9605,3,36.3505,34.61,0,1,1,1
4795,2,123.0848,4,80.5248,42.56,0,1,0,1
4796,8,55.461999999999996,2,45.372,10.09,2,1,1,1
4797,0,71.7995,2,71.7995,0.0,0,0,0,1
4798,2,44.5222,1,44.5222,0.0,0,1,0,1
4799,2,60.873999999999995,3,48.803999999999995,12.07,0,1,1,1
4800,0,295.6354,6,184.5054,111.13,0,1,1,0
4801,1,108.0798,6,50.2198,57.86,0,1,1,1
4802,4,57.0931,2,45.1231,11.97,1,1,1,1
4803,1,221.5919,6,151.1019,70.49,1,1,1,0
4804,5,67.3,2,0.0,67.3,0,0,0,1
4805,1,40.0774,1,40.0774,0.0,0,1,0,1
4806,2,60.6778,2,50.3478,10.33,0,1,1,1
4807,0,100.94200000000001,6,50.251999999999995,50.69,0,0,0,1
4808,2,74.546,3,54.016000000000005,20.53,0,1,1,1
4809,4,70.0851,2,52.2151,17.87,0,1,1,1
4810,1,226.7385,5,185.0985,41.64,0,1,1,0
4811,2,20.6751,1,20.6751,0.0,0,0,0,1
4812,2,41.6331,1,41.6331,0.0,0,1,0,1
4813,1,182.9529,7,129.3529,53.6,0,0,0,0
4814,2,58.9393,2,47.3893,11.55,0,1,1,1
4815,3,85.92200000000001,3,45.652,40.27,0,1,1,1
4816,1,76.9648,6,15.8048,61.16,0,0,0,1
4817,0,140.6392,6,118.4692,22.17,0,0,0,1
4818,1,143.2902,1,143.2902,0.0,0,1,0,0
4819,2,38.9548,1,38.9548,0.0,0,0,0,1
4820,2,17.39,1,0.0,17.39,0,0,0,1
4821,3,154.5224,2,154.5224,0.0,0,1,0,0
4822,0,190.9931,2,190.9931,0.0,0,1,0,0
4823,2,82.9247,2,67.0947,15.83,0,1,1,1
4824,2,104.2074,3,79.2474,24.96,1,1,1,1
4825,8,90.4166,3,44.9566,45.46,0,1,1,1
4826,2,96.70700000000001,3,48.157,48.55,0,1,1,1
4827,2,94.9252,3,61.4552,33.47,0,1,1,1
4828,5,39.5786,1,39.5786,0.0,0,0,0,1
4829,0,37.23,1,0.0,37.23,0,0,0,1
4830,0,98.1543,2,53.4043,44.75,0,1,0,1
4831,0,147.7541,3,137.4241,10.33,0,1,1,0
4832,0,80.1914,3,80.1914,0.0,0,1,0,1
4833,0,656.5857,5,228.6057,427.98,0,1,1,4
4834,4,183.8701,8,175.5501,8.32,0,0,0,0
4835,2,44.1311,1,44.1311,0.0,0,1,0,1
4836,0,44.1062,1,44.1062,0.0,0,1,0,1
4837,2,106.8852,4,47.1552,59.73,0,1,1,1
4838,3,69.4989,2,47.5189,21.98,0,1,1,1
4839,0,95.8423,3,84.7823,11.06,0,1,1,1
4840,2,35.9222,2,6.2222,29.7,0,0,0,1
4841,2,62.4531,2,44.7431,17.71,0,1,1,1
4842,2,85.9317,3,62.9417,22.99,0,1,1,1
4843,1,193.9265,8,147.7165,46.21,0,0,0,0
4844,4,89.1748,1,89.1748,0.0,0,1,0,1
4845,0,94.3843,2,94.3843,0.0,0,1,0,1
4846,8,97.0065,2,47.5165,49.49,0,1,1,1
4847,0,103.2666,2,103.2666,0.0,0,1,0,1
4848,3,76.4353,2,65.3353,11.1,0,1,1,1
4849,3,75.6241,2,56.3041,19.32,0,1,1,1
4850,0,141.5201,3,113.1001,28.42,0,1,0,1
4851,0,28.1,1,0.0,28.1,0,0,0,1
4852,1,111.2625,5,80.9825,30.28,0,0,0,1
4853,5,108.6635,5,49.1635,59.5,0,1,1,1
4854,0,354.8473,5,354.8473,0.0,0,0,0,0
4855,3,101.2786,3,66.2886,34.99,0,1,1,1
4856,0,210.1057,5,138.5457,71.56,0,1,0,0
4857,2,101.3759,4,87.5059,13.87,0,0,0,1
4858,2,84.6001,3,40.2601,44.34,0,1,1,1
4859,3,67.6878,2,53.2878,14.4,0,1,1,1
4860,1,104.9067,3,104.9067,0.0,1,0,0,1
4861,0,103.1925,3,87.9425,15.25,0,0,0,1
4862,0,175.8636,7,131.4236,44.44,0,0,0,0
4863,5,29.785,1,29.785,0.0,0,0,0,1
4864,6,81.884,3,81.884,0.0,0,0,0,1
4865,0,309.506,6,289.19599999999997,20.31,0,1,0,0
4866,0,231.6505,4,231.6505,0.0,0,0,0,0
4867,0,271.9247,6,223.9347,47.99,0,0,0,0
4868,5,208.1692,3,171.5592,36.61,0,1,1,0
4869,1,145.5185,4,139.0485,6.47,0,1,0,0
4870,0,59.6984,6,33.9884,25.71,0,1,1,1
4871,0,243.25799999999998,3,232.918,10.34,0,0,0,0
4872,0,235.3613,6,190.1913,45.17,0,1,0,0
4873,4,48.747,1,48.747,0.0,0,1,0,1
4874,0,68.6268,2,68.6268,0.0,0,0,0,1
4875,1,375.8982,5,151.2982,224.6,0,1,0,0
4876,0,286.67400000000004,8,153.85399999999998,132.82,1,0,0,0
4877,2,43.2952,3,34.6952,8.6,0,1,1,1
4878,2,75.067,3,53.056999999999995,22.01,1,1,1,1
4879,10,51.7593,4,37.2793,14.48,0,0,0,1
4880,1,204.1841,6,134.3641,69.82,0,1,1,0
4881,0,128.5756,3,128.5756,0.0,0,0,0,1
4882,4,88.2524,2,76.6824,11.57,0,1,1,1
4883,4,74.5397,3,48.4397,26.1,1,1,1,1
4884,4,116.2987,5,63.7587,52.54,0,1,1,1
4885,0,189.4715,4,189.4715,0.0,0,0,0,0
4886,0,186.8829,2,186.8829,0.0,0,0,0,0
4887,0,169.8785,3,159.4485,10.43,0,1,1,0
4888,2,21.4978,1,21.4978,0.0,0,0,0,1
4889,4,30.52,1,0.0,30.52,0,0,0,1
4890,2,111.2559,3,66.1859,45.07,0,1,1,1
4891,2,109.5893,3,70.1693,39.42,0,1,1,1
4892,4,43.5547,5,27.8547,15.7,1,0,0,1
4893,2,46.0241,1,46.0241,0.0,0,1,0,1
4894,2,50.0411,1,50.0411,0.0,0,0,0,1
4895,1,92.0383,1,92.0383,0.0,0,1,0,1
4896,1,71.0236,2,71.0236,0.0,0,0,0,1
4897,4,85.8532,4,51.7132,34.14,0,1,1,1
4898,1,250.0082,6,175.3182,74.69,0,1,0,0
4899,7,176.9285,2,176.9285,0.0,1,0,0,0
4900,0,37.7063,2,37.7063,0.0,0,0,0,1
4901,5,55.1354,1,55.1354,0.0,0,1,0,1
4902,3,233.3302,7,186.1402,47.19,0,1,0,0
4903,0,192.2403,5,142.9603,49.28,0,1,0,0
4904,0,304.2649,1,304.2649,0.0,0,0,0,0
4905,2,58.3813,2,40.7213,17.66,0,1,1,1
4906,2,41.0839,1,41.0839,0.0,0,1,0,1
4907,0,118.9207,2,118.9207,0.0,1,1,0,1
4908,1,88.7075,3,88.7075,0.0,0,0,0,1
4909,3,70.9804,2,60.3504,10.63,0,1,1,1
4910,3,74.3813,3,45.1413,29.24,0,1,1,1
4911,3,165.2051,3,165.2051,0.0,0,1,0,0
4912,0,159.6394,2,159.6394,0.0,0,1,0,0
4913,1,210.6035,6,145.1035,65.5,0,1,1,0
4914,1,225.7247,7,131.2147,94.51,0,0,0,0
4915,7,82.7841,4,82.7841,0.0,0,0,0,1
4916,2,51.3997,1,51.3997,0.0,0,1,0,1
4917,1,172.2698,2,172.2698,0.0,0,1,0,0
4918,2,83.35,3,49.52,33.83,0,1,1,1
4919,0,62.14,2,30.99,31.15,0,0,0,1
4920,4,65.0103,2,53.1303,11.88,0,1,1,1
4921,2,116.3588,3,98.6988,17.66,0,1,0,1
4922,5,41.0611,1,41.0611,0.0,2,1,0,1
4923,4,41.65,1,0.0,41.65,0,0,0,1
4924,3,58.7934,2,47.5134,11.28,0,1,1,1
4925,3,93.2628,3,52.2828,40.98,0,1,1,1
4926,4,250.5217,5,232.4617,18.06,0,1,0,0
4927,3,51.9503,2,34.0403,17.91,0,1,1,1
4928,5,101.4665,3,90.9365,10.53,0,0,0,1
4929,2,103.5115,2,103.5115,0.0,0,0,0,1
4930,0,111.5647,4,111.5647,0.0,0,0,0,1
4931,2,75.2666,2,60.8366,14.43,0,1,1,1
4932,1,292.5404,4,281.8004,10.74,0,1,0,0
4933,0,359.3636,8,252.4936,106.87,0,1,1,0
4934,0,229.4143,6,148.6243,80.79,0,1,0,0
4935,1,353.8179,2,318.5979,35.22,0,1,0,0
4936,0,38.3121,1,38.3121,0.0,0,0,0,1
4937,2,58.913000000000004,2,48.253,10.66,0,1,1,1
4938,2,57.1135,2,45.8635,11.25,0,1,1,1
4939,2,136.9031,1,136.9031,0.0,0,1,0,0
4940,1,110.9767,6,47.4767,63.5,0,1,1,1
4941,3,64.7248,2,48.4448,16.28,0,1,1,1
4942,9,134.4084,4,123.4084,11.0,0,1,1,1
4943,0,84.6005,6,35.1505,49.45,0,1,1,1
4944,2,51.6434,1,51.6434,0.0,3,0,0,1
4945,3,48.2633,1,48.2633,0.0,1,1,0,1
4946,0,111.2111,6,63.2111,48.0,0,1,1,1
4947,0,95.3863,6,34.3663,61.02,0,1,1,1
4948,0,56.7081,2,48.3881,8.32,0,1,1,1
4949,0,238.0444,5,227.4344,10.61,0,0,0,0
4950,0,219.3711,5,198.2611,21.11,0,1,1,0
4951,0,252.8365,3,252.8365,0.0,0,0,0,0
4952,0,36.5623,2,36.5623,0.0,0,0,0,1
4953,2,81.6578,2,69.8278,11.83,0,1,1,1
4954,0,72.9627,2,72.9627,0.0,1,1,1,1
4955,1,90.0721,4,90.0721,0.0,0,0,0,1
4956,0,100.4505,7,44.1405,56.31,0,0,0,1
4957,0,253.6456,2,253.6456,0.0,2,0,0,0
4958,0,188.8459,5,188.8459,0.0,0,0,0,0
4959,8,18.7463,1,18.7463,0.0,0,0,0,1
4960,2,55.8217,3,44.5817,11.24,0,1,1,1
4961,1,109.3794,6,95.7194,13.66,0,0,0,1
4962,2,79.0148,2,59.4648,19.55,0,1,1,1
4963,2,53.6584,2,34.5084,19.15,0,1,1,1
4964,0,180.489,4,148.339,32.15,0,0,0,0
4965,1,204.3322,3,173.8022,30.53,0,1,0,0
4966,7,36.9919,1,36.9919,0.0,0,1,0,1
4967,4,28.15,1,0.0,28.15,0,0,0,1
4968,0,190.6058,4,169.6858,20.92,0,1,0,0
4969,12,30.5983,3,23.9283,6.67,0,0,0,1
4970,3,17.36,1,0.0,17.36,1,0,0,1
4971,0,105.045,6,87.875,17.17,0,0,0,1
4972,2,96.7906,3,45.4206,51.37,0,1,1,1
4973,4,69.6078,2,69.6078,0.0,0,0,0,1
4974,2,57.31100000000001,2,45.901,11.41,0,1,1,1
4975,2,87.5401,3,44.7801,42.76,0,1,1,1
4976,0,276.3975,4,265.6975,10.7,0,1,0,0
4977,1,175.3288,6,126.0588,49.27,0,0,0,0
4978,1,273.57,8,134.07,139.5,0,1,1,0
4979,5,41.455,2,33.135,8.32,0,1,1,1
4980,2,23.3258,1,23.3258,0.0,0,0,0,1
4981,1,39.174,1,39.174,0.0,0,0,0,1
4982,3,20.01,1,0.0,20.01,0,0,0,1
4983,2,60.0419,2,48.5719,11.47,0,1,1,1
4984,2,73.6254,2,48.6354,24.99,0,1,1,1
4985,0,67.1904,1,67.1904,0.0,0,1,0,1
4986,1,117.1516,6,90.8216,26.33,0,0,0,1
4987,1,78.5459,4,78.5459,0.0,0,0,0,1
4988,1,223.5311,6,176.5111,47.02,0,1,1,0
4989,0,539.6962,12,438.8362,100.86,0,1,1,0
4990,0,210.7671,6,146.7371,64.03,0,1,1,0
4991,2,62.7876,2,47.4676,15.32,0,1,1,1
4992,4,88.2549,3,47.7249,40.53,0,1,1,1
4993,0,127.1866,3,127.1866,0.0,0,0,0,1
4994,2,47.1643,1,47.1643,0.0,0,1,0,1
4995,0,140.5201,2,140.5201,0.0,0,1,0,0
4996,2,25.8203,2,15.4903,10.33,0,0,0,1
4997,2,84.785,3,70.245,14.54,0,0,0,1
4998,2,84.2791,3,42.8891,41.39,0,1,1,1
4999,0,89.8183,2,89.8183,0.0,0,1,0,1
5000,2,125.2479,3,82.6779,42.57,0,1,1,1
5001,1,197.299,4,182.919,14.38,0,0,0,0
5002,0,252.2063,5,195.0863,57.12,0,1,1,0
5003,2,64.0337,2,53.6537,10.38,0,1,1,1
5004,1,133.873,2,133.873,0.0,0,1,0,1
5005,0,58.2107,1,58.2107,0.0,0,0,0,1
5006,0,105.6981,3,84.2281,21.47,0,0,0,1
5007,0,70.6259,6,58.6459,11.98,0,0,0,1
5008,0,218.72400000000002,6,172.62400000000002,46.1,0,1,1,0
5009,7,270.6357,7,220.4957,50.14,0,1,0,0
5010,0,652.2374,3,168.5274,483.71,0,1,1,4
5011,7,109.6318,3,84.8118,24.82,0,1,1,1
5012,0,97.7509,1,97.7509,0.0,0,1,0,1
5013,5,118.8353,6,91.8653,26.97,2,1,0,1
5014,3,60.4003,3,46.8303,13.57,1,0,0,1
5015,2,76.27,3,0.0,76.27,0,0,0,1
5016,0,126.8946,4,116.5646,10.33,0,1,1,1
5017,0,84.2606,1,84.2606,0.0,0,1,0,1
5018,2,66.3845,3,34.5945,31.79,0,1,1,1
5019,0,102.2988,3,74.1988,28.1,0,0,0,1
5020,0,291.3895,8,180.9695,110.42,1,1,0,0
5021,6,210.81,5,210.81,0.0,0,0,0,0
5022,5,29.338,3,9.677999999999999,19.66,0,1,1,1
5023,0,124.244,3,124.244,0.0,0,1,0,1
5024,4,107.3997,2,97.0697,10.33,0,1,1,1
5025,15,57.4712,1,57.4712,0.0,0,1,1,1
5026,2,60.5029,2,42.6929,17.81,0,1,1,1
5027,0,93.8017,3,93.8017,0.0,0,0,0,1
5028,1,255.41099999999997,6,193.22099999999998,62.19,0,1,0,0
5029,1,36.2812,1,36.2812,0.0,0,0,0,1
5030,6,35.7477,4,35.7477,0.0,0,0,0,1
5031,5,22.0637,1,22.0637,0.0,0,0,0,1
5032,1,17.8151,1,17.8151,0.0,0,0,0,1
5033,1,113.8067,6,75.5367,38.27,0,1,1,1
5034,0,99.5966,6,75.0666,24.53,0,1,1,1
5035,2,80.5427,1,80.5427,0.0,0,1,0,1
5036,0,75.23,1,0.0,75.23,0,0,0,1
5037,1,128.6399,2,128.6399,0.0,0,1,0,1
5038,2,5.91,1,0.0,5.91,0,0,0,1
5039,0,0.0,1,0.0,0.0,0,0,0,1
5040,3,20.4119,1,20.4119,0.0,0,0,0,1
5041,2,9.0,1,0.0,9.0,0,0,0,1
5042,1,108.6046,6,87.0646,21.54,0,0,0,1
5043,2,96.2591,3,84.7791,11.48,0,1,1,1
5044,0,225.165,6,138.395,86.77,0,1,1,0
5045,1,287.0826,6,239.6526,47.43,0,0,0,0
5046,3,191.5232,3,177.1032,14.42,0,0,0,0
5047,38,22.1305,1,22.1305,0.0,0,0,0,1
5048,2,14.379000000000001,1,14.379000000000001,0.0,0,0,0,1
5049,3,53.6579,1,53.6579,0.0,0,1,0,1
5050,9,117.6173,4,60.6373,56.98,0,1,1,1
5051,5,92.0345,3,81.2345,10.8,0,1,1,1
5052,0,104.7086,3,81.6186,23.09,0,1,1,1
5053,4,70.5364,3,70.5364,0.0,0,0,0,1
5054,1,165.8258,3,155.4458,10.38,0,0,0,0
5055,0,332.5945,5,265.2645,67.33,0,0,0,0
5056,5,4.5848,1,4.5848,0.0,0,0,0,1
5057,0,45.7053,3,33.2853,12.42,0,1,1,1
5058,0,22.2249,1,22.2249,0.0,2,0,0,1
5059,2,74.8046,2,55.0646,19.74,0,1,1,1
5060,1,66.4038,2,66.4038,0.0,0,0,0,1
5061,6,80.4797,2,80.4797,0.0,0,1,0,1
5062,1,357.6009,7,268.0709,89.53,0,0,0,0
5063,0,213.0152,6,141.5152,71.5,0,1,1,0
5064,15,44.1304,1,44.1304,0.0,0,1,0,1
5065,2,18.5302,1,18.5302,0.0,0,0,0,1
5066,0,14.379000000000001,1,14.379000000000001,0.0,0,0,0,1
5067,0,136.8079,4,124.7279,12.08,0,0,0,1
5068,3,73.39,2,59.72,13.67,0,1,1,1
5069,1,66.4533,2,66.4533,0.0,0,1,0,1
5070,0,112.4089,3,112.4089,0.0,0,0,0,1
5071,2,113.0762,4,104.0762,9.0,0,0,0,1
5072,0,147.9657,1,147.9657,0.0,0,1,0,0
5073,11,203.4526,5,179.2726,24.18,0,1,0,0
5074,2,186.3111,4,186.3111,0.0,0,0,0,0
5075,3,18.0388,1,18.0388,0.0,1,0,0,1
5076,0,15.59,1,0.0,15.59,0,0,0,1
5077,1,22.16,1,0.0,22.16,0,0,0,1
5078,0,44.3657,1,44.3657,0.0,0,1,0,1
5079,3,93.2186,3,57.8186,35.4,0,1,1,1
5080,2,71.6504,3,49.9804,21.67,0,0,0,1
5081,40,103.9742,5,103.9742,0.0,0,0,0,1
5082,0,52.2203,1,52.2203,0.0,0,1,0,1
5083,2,72.8937,2,72.8937,0.0,1,1,0,1
5084,0,191.2568,2,191.2568,0.0,0,1,0,0
5085,0,10.74,1,0.0,10.74,0,0,0,1
5086,0,29.0982,1,29.0982,0.0,0,0,0,1
5087,0,23.0353,1,23.0353,0.0,0,0,0,1
5088,4,105.4811,3,105.4811,0.0,0,1,0,1
5089,1,92.0468,4,92.0468,0.0,0,0,0,1
5090,2,53.7367,3,53.7367,0.0,0,0,0,1
5091,0,113.9009,4,113.9009,0.0,0,0,0,1
5092,0,59.8484,1,59.8484,0.0,0,1,0,1
5093,0,147.7092,4,130.3992,17.31,0,0,0,0
5094,0,334.3046,5,294.9846,39.32,0,1,0,0
5095,0,311.5715,6,234.7015,76.87,0,0,0,0
5096,0,24.9676,1,24.9676,0.0,0,0,0,1
5097,0,0.0,1,0.0,0.0,0,0,0,1
5098,2,6.96,1,0.0,6.96,0,0,0,1
5099,0,18.7591,1,18.7591,0.0,0,0,0,1
5100,2,67.0294,2,48.5194,18.51,0,1,1,1
5101,0,100.7591,2,100.7591,0.0,0,1,0,1
5102,5,72.8796,3,52.4596,20.42,0,1,1,1
5103,0,55.6844,2,55.6844,0.0,0,0,0,1
5104,10,105.1406,3,105.1406,0.0,0,0,0,1
5105,16,106.2395,4,88.5795,17.66,0,1,1,1
5106,0,232.8327,3,179.9427,52.89,0,0,0,0
5107,1,188.8119,6,141.2819,47.53,0,1,1,0
5108,4,43.2272,2,33.8672,9.36,1,1,1,1
5109,0,9.0,1,0.0,9.0,0,0,0,1
5110,0,61.46,2,0.0,61.46,0,0,0,1
5111,0,80.8678,3,63.1578,17.71,0,0,0,1
5112,0,97.0648,6,86.7348,10.33,0,1,1,1
5113,2,103.16,2,90.34,12.82,0,1,1,1
5114,1,89.8779,3,67.6479,22.23,0,1,1,1
5115,2,78.8922,3,48.6022,30.29,0,0,0,1
5116,3,66.42,1,66.42,0.0,0,0,0,1
5117,1,206.6732,6,158.7632,47.91,0,1,0,0
5118,0,290.7634,7,229.2634,61.5,0,1,0,0
5119,0,301.3942,5,136.5842,164.81,0,0,0,0
5120,0,21.5161,1,21.5161,0.0,0,0,0,1
5121,5,61.2496,2,40.8596,20.39,0,1,1,1
5122,4,127.6153,3,114.2453,13.37,0,1,1,1
5123,0,97.6264,3,97.6264,0.0,0,0,0,1
5124,15,49.4365,1,49.4365,0.0,0,1,0,1
5125,0,290.7562,5,210.5662,80.19,0,1,1,0
5126,0,233.0654,5,220.2654,12.8,0,1,1,0
5127,1,31.6312,1,31.6312,0.0,0,0,0,1
5128,7,27.0215,1,27.0215,0.0,0,0,0,1
5129,0,3.4793,1,3.4793,0.0,0,0,0,1
5130,3,52.3525,1,52.3525,0.0,0,1,0,1
5131,2,90.7096,3,57.2396,33.47,0,1,1,1
5132,0,115.3226,1,115.3226,0.0,0,1,0,1
5133,3,91.4191,3,61.5491,29.87,0,1,1,1
5134,0,121.3089,2,121.3089,0.0,0,1,0,1
5135,2,73.8255,2,62.6655,11.16,0,1,1,1
5136,2,58.6514,2,48.1714,10.48,0,1,1,1
5137,2,118.3609,3,77.2909,41.07,0,1,1,1
5138,9,86.7915,3,67.9215,18.87,0,0,0,1
5139,0,59.8263,2,40.0063,19.82,0,1,1,1
5140,1,179.5687,5,129.0287,50.54,0,0,0,0
5141,0,336.3347,7,203.5447,132.79,0,1,0,0
5142,4,43.2324,2,33.7824,9.45,0,1,1,1
5143,0,16.8979,1,16.8979,0.0,0,0,0,1
5144,0,9.92,1,0.0,9.92,0,0,0,1
5145,3,12.92,1,0.0,12.92,0,0,0,1
5146,0,52.1631,1,52.1631,0.0,0,0,0,1
5147,2,76.5568,3,65.9468,10.61,0,0,0,1
5148,1,93.31200000000001,6,35.562,57.75,0,1,1,1
5149,4,77.1062,3,59.4462,17.66,0,1,1,1
5150,11,63.2624,1,63.2624,0.0,0,1,0,1
5151,5,176.2959,5,141.1159,35.18,0,1,1,0
5152,1,15.1871,1,15.1871,0.0,0,0,0,1
5153,0,16.2305,1,16.2305,0.0,0,0,0,1
5154,0,17.634,1,17.634,0.0,0,0,0,1
5155,0,58.573,2,58.573,0.0,1,0,0,1
5156,9,78.3073,3,52.3073,26.0,0,1,1,1
5157,0,80.8582,2,80.8582,0.0,0,0,0,1
5158,4,100.9997,3,73.3397,27.66,0,1,1,1
5159,0,78.2472,3,47.1472,31.1,0,1,1,1
5160,0,268.8504,2,268.8504,0.0,0,0,0,0
5161,1,208.4906,6,129.4506,79.04,0,1,1,0
5162,0,3.4793,1,3.4793,0.0,0,0,0,1
5163,0,24.8023,1,24.8023,0.0,0,0,0,1
5164,0,40.3098,1,40.3098,0.0,0,1,0,1
5165,0,0.0,1,0.0,0.0,0,0,0,1
5166,3,100.7199,5,65.6399,35.08,0,1,1,1
5167,7,96.3209,4,78.6609,17.66,0,0,0,1
5168,0,56.0278,1,56.0278,0.0,0,0,0,1
